,state
39139,2.0
39140,0.0
39141,3.0
39142,3.0
39143,1.0
39144,1.0
39145,3.0
39146,2.0
39147,2.0
39148,0.0
39149,2.0
39150,2.0
39151,0.0
39152,0.0
39153,1.0
39154,1.0
39155,3.0
39156,0.0
39157,3.0
39158,2.0
39159,0.0
39160,3.0
39161,3.0
39162,0.0
39163,1.0
39164,0.0
39165,2.0
39166,3.0
39167,0.0
39168,0.0
39169,1.0
39170,3.0
39171,3.0
39172,2.0
39173,3.0
39174,0.0
39175,3.0
39176,1.0
39177,0.0
39178,0.0
39179,3.0
39180,3.0
39181,3.0
39182,0.0
39183,0.0
39184,3.0
39185,0.0
39186,3.0
39187,3.0
39188,1.0
39189,2.0
39190,3.0
39191,2.0
39192,1.0
39193,2.0
39194,1.0
39195,1.0
39196,0.0
39197,2.0
39198,1.0
39199,3.0
39200,0.0
39201,1.0
39202,3.0
39203,1.0
39204,3.0
39205,1.0
39206,0.0
39207,2.0
39208,2.0
39209,0.0
39210,1.0
39211,1.0
39212,2.0
39213,1.0
39214,0.0
39215,3.0
39216,3.0
39217,3.0
39218,2.0
39219,0.0
39220,2.0
39221,3.0
39222,2.0
39223,1.0
39224,3.0
39225,0.0
39226,1.0
39227,3.0
39228,2.0
39229,3.0
39230,2.0
39231,0.0
39232,3.0
39233,1.0
39234,3.0
39235,3.0
39236,1.0
39237,0.0
39238,3.0
39239,1.0
39240,0.0
39241,2.0
39242,0.0
39243,0.0
39244,0.0
39245,3.0
39246,3.0
39247,3.0
39248,3.0
39249,0.0
39250,0.0
39251,1.0
39252,0.0
39253,0.0
39254,1.0
39255,2.0
39256,1.0
39257,3.0
39258,1.0
39259,0.0
39260,1.0
39261,3.0
39262,1.0
39263,3.0
39264,2.0
39265,0.0
39266,1.0
39267,1.0
39268,0.0
39269,3.0
39270,0.0
39271,0.0
39272,1.0
39273,0.0
39274,2.0
39275,1.0
39276,0.0
39277,3.0
39278,3.0
39279,0.0
39280,1.0
39281,0.0
39282,3.0
39283,0.0
39284,3.0
39285,1.0
39286,3.0
39287,2.0
39288,1.0
39289,3.0
39290,3.0
39291,3.0
39292,0.0
39293,3.0
39294,2.0
39295,2.0
39296,1.0
39297,2.0
39298,0.0
39299,1.0
39300,3.0
39301,2.0
39302,2.0
39303,3.0
39304,1.0
39305,3.0
39306,0.0
39307,0.0
39308,2.0
39309,1.0
39310,1.0
39311,3.0
39312,3.0
39313,1.0
39314,2.0
39315,2.0
39316,0.0
39317,2.0
39318,3.0
39319,3.0
39320,2.0
39321,2.0
39322,1.0
39323,3.0
39324,1.0
39325,0.0
39326,3.0
39327,1.0
39328,3.0
39329,3.0
39330,2.0
39331,2.0
39332,1.0
39333,2.0
39334,0.0
39335,2.0
39336,2.0
39337,0.0
39338,3.0
39339,2.0
39340,1.0
39341,2.0
39342,1.0
39343,3.0
39344,3.0
39345,2.0
39346,0.0
39347,0.0
39348,1.0
39349,0.0
39350,0.0
39351,0.0
39352,1.0
39353,1.0
39354,1.0
39355,2.0
39356,0.0
39357,0.0
39358,1.0
39359,0.0
39360,2.0
39361,0.0
39362,2.0
39363,0.0
39364,0.0
39365,0.0
39366,0.0
39367,2.0
39368,0.0
39369,3.0
39370,2.0
39371,3.0
39372,1.0
39373,3.0
39374,3.0
39375,1.0
39376,3.0
39377,3.0
39378,1.0
39379,3.0
39380,1.0
39381,3.0
39382,1.0
39383,3.0
39384,1.0
39385,0.0
39386,2.0
39387,3.0
39388,1.0
39389,3.0
39390,2.0
39391,2.0
39392,2.0
39393,3.0
39394,1.0
39395,3.0
39396,2.0
39397,0.0
39398,0.0
39399,0.0
39400,3.0
39401,3.0
39402,2.0
39403,0.0
39404,2.0
39405,1.0
39406,1.0
39407,2.0
39408,0.0
39409,0.0
39410,2.0
39411,1.0
39412,0.0
39413,2.0
39414,0.0
39415,3.0
39416,1.0
39417,1.0
39418,0.0
39419,2.0
39420,0.0
39421,2.0
39422,3.0
39423,3.0
39424,0.0
39425,3.0
39426,1.0
39427,0.0
39428,1.0
39429,0.0
39430,2.0
39431,2.0
39432,3.0
39433,2.0
39434,3.0
39435,0.0
39436,0.0
39437,2.0
39438,2.0
39439,0.0
39440,2.0
39441,0.0
39442,0.0
39443,2.0
39444,3.0
39445,0.0
39446,3.0
39447,0.0
39448,3.0
39449,2.0
39450,1.0
39451,1.0
39452,3.0
39453,3.0
39454,0.0
39455,1.0
39456,1.0
39457,2.0
39458,0.0
39459,0.0
39460,2.0
39461,2.0
39462,2.0
39463,0.0
39464,1.0
39465,2.0
39466,0.0
39467,0.0
39468,3.0
39469,3.0
39470,3.0
39471,0.0
39472,3.0
39473,1.0
39474,2.0
39475,3.0
39476,0.0
39477,1.0
39478,0.0
39479,3.0
39480,0.0
39481,0.0
39482,3.0
39483,3.0
39484,3.0
39485,1.0
39486,3.0
39487,3.0
39488,1.0
39489,0.0
39490,3.0
39491,3.0
39492,2.0
39493,0.0
39494,1.0
39495,2.0
39496,0.0
39497,2.0
39498,2.0
39499,0.0
39500,1.0
39501,1.0
39502,3.0
39503,2.0
39504,1.0
39505,0.0
39506,0.0
39507,0.0
39508,3.0
39509,2.0
39510,3.0
39511,1.0
39512,3.0
39513,2.0
39514,3.0
39515,0.0
39516,0.0
39517,2.0
39518,0.0
39519,1.0
39520,1.0
39521,2.0
39522,3.0
39523,2.0
39524,0.0
39525,1.0
39526,2.0
39527,0.0
39528,0.0
39529,0.0
39530,2.0
39531,2.0
39532,3.0
39533,0.0
39534,0.0
39535,1.0
39536,1.0
39537,2.0
39538,1.0
39539,3.0
39540,1.0
39541,0.0
39542,3.0
39543,3.0
39544,3.0
39545,2.0
39546,3.0
39547,1.0
39548,2.0
39549,2.0
39550,3.0
39551,1.0
39552,1.0
39553,1.0
39554,2.0
39555,0.0
39556,0.0
39557,2.0
39558,3.0
39559,0.0
39560,2.0
39561,1.0
39562,3.0
39563,3.0
39564,3.0
39565,2.0
39566,3.0
39567,3.0
39568,1.0
39569,2.0
39570,0.0
39571,3.0
39572,0.0
39573,3.0
39574,2.0
39575,1.0
39576,3.0
39577,1.0
39578,1.0
39579,2.0
39580,3.0
39581,1.0
39582,3.0
39583,3.0
39584,3.0
39585,2.0
39586,0.0
39587,0.0
39588,0.0
39589,0.0
39590,1.0
39591,0.0
39592,1.0
39593,0.0
39594,0.0
39595,2.0
39596,0.0
39597,1.0
39598,1.0
39599,2.0
39600,0.0
39601,1.0
39602,0.0
39603,2.0
39604,0.0
39605,1.0
39606,0.0
39607,3.0
39608,3.0
39609,3.0
39610,1.0
39611,0.0
39612,2.0
39613,1.0
39614,2.0
39615,0.0
39616,3.0
39617,0.0
39618,3.0
39619,1.0
39620,2.0
39621,0.0
39622,3.0
39623,2.0
39624,2.0
39625,2.0
39626,0.0
39627,1.0
39628,0.0
39629,3.0
39630,1.0
39631,1.0
39632,2.0
39633,0.0
39634,3.0
39635,1.0
39636,2.0
39637,1.0
39638,3.0
39639,1.0
39640,1.0
39641,1.0
39642,3.0
39643,0.0
39644,1.0
39645,1.0
39646,1.0
39647,0.0
39648,3.0
39649,2.0
39650,1.0
39651,1.0
39652,1.0
39653,2.0
39654,3.0
39655,2.0
39656,2.0
39657,1.0
39658,3.0
39659,2.0
39660,1.0
39661,1.0
39662,3.0
39663,3.0
39664,3.0
39665,2.0
39666,0.0
39667,1.0
39668,3.0
39669,3.0
39670,0.0
39671,3.0
39672,2.0
39673,2.0
39674,0.0
39675,2.0
39676,1.0
39677,2.0
39678,1.0
39679,0.0
39680,2.0
39681,0.0
39682,1.0
39683,3.0
39684,2.0
39685,2.0
39686,2.0
39687,1.0
39688,1.0
39689,1.0
39690,2.0
39691,3.0
39692,2.0
39693,1.0
39694,2.0
39695,1.0
39696,3.0
39697,0.0
39698,2.0
39699,1.0
39700,3.0
39701,1.0
39702,0.0
39703,0.0
39704,0.0
39705,3.0
39706,2.0
39707,3.0
39708,1.0
39709,1.0
39710,3.0
39711,0.0
39712,2.0
39713,3.0
39714,1.0
39715,2.0
39716,3.0
39717,1.0
39718,1.0
39719,0.0
39720,0.0
39721,2.0
39722,1.0
39723,3.0
39724,3.0
39725,3.0
39726,0.0
39727,1.0
39728,3.0
39729,3.0
39730,1.0
39731,2.0
39732,0.0
39733,1.0
39734,0.0
39735,3.0
39736,0.0
39737,0.0
39738,2.0
39739,2.0
39740,0.0
39741,0.0
39742,3.0
39743,2.0
39744,2.0
39745,0.0
39746,0.0
39747,1.0
39748,0.0
39749,2.0
39750,2.0
39751,0.0
39752,1.0
39753,3.0
39754,0.0
39755,3.0
39756,2.0
39757,0.0
39758,3.0
39759,0.0
39760,3.0
39761,1.0
39762,3.0
39763,0.0
39764,1.0
39765,0.0
39766,0.0
39767,1.0
39768,1.0
39769,3.0
39770,2.0
39771,1.0
39772,0.0
39773,0.0
39774,1.0
39775,0.0
39776,0.0
39777,0.0
39778,3.0
39779,3.0
39780,0.0
39781,1.0
39782,3.0
39783,3.0
39784,1.0
39785,2.0
39786,3.0
39787,1.0
39788,3.0
39789,0.0
39790,2.0
39791,1.0
39792,3.0
39793,2.0
39794,3.0
39795,2.0
39796,3.0
39797,1.0
39798,0.0
39799,0.0
39800,2.0
39801,3.0
39802,1.0
39803,0.0
39804,3.0
39805,1.0
39806,0.0
39807,1.0
39808,3.0
39809,0.0
39810,1.0
39811,1.0
39812,1.0
39813,0.0
39814,2.0
39815,2.0
39816,2.0
39817,0.0
39818,3.0
39819,0.0
39820,0.0
39821,3.0
39822,2.0
39823,1.0
39824,0.0
39825,0.0
39826,2.0
39827,0.0
39828,2.0
39829,1.0
39830,1.0
39831,0.0
39832,0.0
39833,3.0
39834,0.0
39835,2.0
39836,2.0
39837,2.0
39838,0.0
39839,0.0
39840,1.0
39841,3.0
39842,3.0
39843,1.0
39844,2.0
39845,0.0
39846,2.0
39847,0.0
39848,3.0
39849,0.0
39850,3.0
39851,1.0
39852,2.0
39853,1.0
39854,1.0
39855,0.0
39856,0.0
39857,0.0
39858,2.0
39859,0.0
39860,0.0
39861,3.0
39862,2.0
39863,0.0
39864,1.0
39865,2.0
39866,2.0
39867,2.0
39868,2.0
39869,3.0
39870,2.0
39871,3.0
39872,1.0
39873,0.0
39874,1.0
39875,2.0
39876,2.0
39877,3.0
39878,1.0
39879,0.0
39880,3.0
39881,2.0
39882,2.0
39883,3.0
39884,3.0
39885,2.0
39886,3.0
39887,1.0
39888,3.0
39889,3.0
39890,0.0
39891,2.0
39892,2.0
39893,2.0
39894,3.0
39895,2.0
39896,2.0
39897,1.0
39898,2.0
39899,0.0
39900,3.0
39901,0.0
39902,2.0
39903,3.0
39904,0.0
39905,3.0
39906,3.0
39907,1.0
39908,0.0
39909,0.0
39910,1.0
39911,1.0
39912,0.0
39913,0.0
39914,1.0
39915,2.0
39916,3.0
39917,2.0
39918,3.0
39919,0.0
39920,0.0
39921,1.0
39922,1.0
39923,0.0
39924,0.0
39925,2.0
39926,3.0
39927,3.0
39928,3.0
39929,1.0
39930,2.0
39931,1.0
39932,2.0
39933,1.0
39934,2.0
39935,1.0
39936,0.0
39937,0.0
39938,2.0
39939,2.0
39940,1.0
39941,1.0
39942,1.0
39943,0.0
39944,2.0
39945,2.0
39946,2.0
39947,2.0
39948,1.0
39949,1.0
39950,1.0
39951,0.0
39952,0.0
39953,3.0
39954,3.0
39955,0.0
39956,2.0
39957,3.0
39958,2.0
39959,2.0
39960,1.0
39961,1.0
39962,2.0
39963,1.0
39964,2.0
39965,0.0
39966,3.0
39967,3.0
39968,1.0
39969,0.0
39970,0.0
39971,1.0
39972,1.0
39973,0.0
39974,3.0
39975,0.0
39976,1.0
39977,0.0
39978,3.0
39979,3.0
39980,2.0
39981,0.0
39982,3.0
39983,0.0
39984,2.0
39985,2.0
39986,1.0
39987,0.0
39988,2.0
39989,0.0
39990,1.0
39991,2.0
39992,0.0
39993,2.0
39994,0.0
39995,3.0
39996,2.0
39997,0.0
39998,1.0
39999,2.0
40000,1.0
40001,1.0
40002,2.0
40003,1.0
40004,2.0
40005,0.0
40006,0.0
40007,0.0
40008,2.0
40009,0.0
40010,1.0
40011,3.0
40012,1.0
40013,0.0
40014,2.0
40015,3.0
40016,2.0
40017,0.0
40018,3.0
40019,3.0
40020,2.0
40021,3.0
40022,2.0
40023,2.0
40024,3.0
40025,3.0
40026,0.0
40027,3.0
40028,1.0
40029,0.0
40030,1.0
40031,0.0
40032,0.0
40033,0.0
40034,3.0
40035,3.0
40036,1.0
40037,1.0
40038,1.0
40039,1.0
40040,1.0
40041,3.0
40042,3.0
40043,3.0
40044,2.0
40045,0.0
40046,0.0
40047,3.0
40048,3.0
40049,0.0
40050,1.0
40051,2.0
40052,1.0
40053,0.0
40054,2.0
40055,3.0
40056,2.0
40057,1.0
40058,2.0
40059,3.0
40060,2.0
40061,3.0
40062,1.0
40063,2.0
40064,3.0
40065,0.0
40066,1.0
40067,0.0
40068,0.0
40069,0.0
40070,2.0
40071,2.0
40072,3.0
40073,0.0
40074,0.0
40075,1.0
40076,3.0
40077,1.0
40078,0.0
40079,3.0
40080,3.0
40081,2.0
40082,0.0
40083,2.0
40084,0.0
40085,2.0
40086,0.0
40087,3.0
40088,1.0
40089,3.0
40090,2.0
40091,3.0
40092,0.0
40093,2.0
40094,2.0
40095,3.0
40096,1.0
40097,0.0
40098,2.0
40099,3.0
40100,3.0
40101,2.0
40102,3.0
40103,0.0
40104,2.0
40105,0.0
40106,2.0
40107,0.0
40108,3.0
40109,3.0
40110,1.0
40111,2.0
40112,0.0
40113,1.0
40114,0.0
40115,1.0
40116,3.0
40117,3.0
40118,0.0
40119,3.0
40120,2.0
40121,1.0
40122,0.0
40123,0.0
40124,1.0
40125,3.0
40126,2.0
40127,1.0
40128,2.0
40129,1.0
40130,0.0
40131,3.0
40132,3.0
40133,0.0
40134,3.0
40135,2.0
40136,0.0
40137,2.0
40138,1.0
40139,0.0
40140,0.0
40141,3.0
40142,2.0
40143,0.0
40144,2.0
40145,0.0
40146,1.0
40147,3.0
40148,2.0
40149,3.0
40150,0.0
40151,2.0
40152,0.0
40153,0.0
40154,2.0
40155,2.0
40156,2.0
40157,1.0
40158,2.0
40159,2.0
40160,0.0
40161,3.0
40162,1.0
40163,1.0
40164,2.0
40165,0.0
40166,3.0
40167,0.0
40168,3.0
40169,1.0
40170,0.0
40171,3.0
40172,2.0
40173,3.0
40174,2.0
40175,0.0
40176,2.0
40177,2.0
40178,2.0
40179,3.0
40180,0.0
40181,1.0
40182,2.0
40183,3.0
40184,0.0
40185,2.0
40186,3.0
40187,1.0
40188,2.0
40189,2.0
40190,2.0
40191,0.0
40192,3.0
40193,0.0
40194,3.0
40195,3.0
40196,3.0
40197,3.0
40198,0.0
40199,1.0
40200,2.0
40201,2.0
40202,3.0
40203,3.0
40204,1.0
40205,3.0
40206,0.0
40207,2.0
40208,3.0
40209,1.0
40210,1.0
40211,0.0
40212,2.0
40213,0.0
40214,2.0
40215,3.0
40216,2.0
40217,3.0
40218,2.0
40219,0.0
40220,1.0
40221,3.0
40222,3.0
40223,0.0
40224,3.0
40225,1.0
40226,1.0
40227,2.0
40228,3.0
40229,2.0
40230,0.0
40231,2.0
40232,3.0
40233,2.0
40234,2.0
40235,3.0
40236,3.0
40237,3.0
40238,0.0
40239,2.0
40240,0.0
40241,3.0
40242,1.0
40243,3.0
40244,0.0
40245,0.0
40246,2.0
40247,2.0
40248,0.0
40249,3.0
40250,3.0
40251,3.0
40252,1.0
40253,1.0
40254,0.0
40255,2.0
40256,1.0
40257,3.0
40258,1.0
40259,3.0
40260,0.0
40261,3.0
40262,0.0
40263,1.0
40264,1.0
40265,1.0
40266,1.0
40267,2.0
40268,3.0
40269,3.0
40270,1.0
40271,2.0
40272,0.0
40273,2.0
40274,3.0
40275,2.0
40276,2.0
40277,1.0
40278,0.0
40279,3.0
40280,2.0
40281,0.0
40282,0.0
40283,1.0
40284,0.0
40285,2.0
40286,0.0
40287,1.0
40288,2.0
40289,1.0
40290,3.0
40291,1.0
40292,2.0
40293,0.0
40294,2.0
40295,0.0
40296,1.0
40297,3.0
40298,1.0
40299,2.0
40300,3.0
40301,1.0
40302,3.0
40303,0.0
40304,0.0
40305,2.0
40306,0.0
40307,3.0
40308,3.0
40309,0.0
40310,1.0
40311,2.0
40312,1.0
40313,2.0
40314,1.0
40315,3.0
40316,3.0
40317,0.0
40318,1.0
40319,1.0
40320,2.0
40321,3.0
40322,1.0
40323,1.0
40324,3.0
40325,3.0
40326,3.0
40327,2.0
40328,3.0
40329,2.0
40330,3.0
40331,3.0
40332,0.0
40333,2.0
40334,0.0
40335,1.0
40336,1.0
40337,3.0
40338,1.0
40339,3.0
40340,0.0
40341,0.0
40342,0.0
40343,0.0
40344,0.0
40345,1.0
40346,2.0
40347,1.0
40348,2.0
40349,2.0
40350,0.0
40351,1.0
40352,3.0
40353,2.0
40354,0.0
40355,1.0
40356,3.0
40357,0.0
40358,1.0
40359,2.0
40360,2.0
40361,3.0
40362,1.0
40363,2.0
40364,2.0
40365,0.0
40366,0.0
40367,3.0
40368,2.0
40369,3.0
40370,0.0
40371,2.0
40372,0.0
40373,2.0
40374,2.0
40375,3.0
40376,0.0
40377,2.0
40378,2.0
40379,1.0
40380,2.0
40381,2.0
40382,3.0
40383,1.0
40384,2.0
40385,0.0
40386,0.0
40387,2.0
40388,1.0
40389,1.0
40390,3.0
40391,1.0
40392,2.0
40393,0.0
40394,2.0
40395,3.0
40396,0.0
40397,1.0
40398,2.0
40399,0.0
40400,2.0
40401,3.0
40402,2.0
40403,1.0
40404,1.0
40405,1.0
40406,2.0
40407,3.0
40408,1.0
40409,1.0
40410,3.0
40411,1.0
40412,3.0
40413,2.0
40414,3.0
40415,0.0
40416,2.0
40417,1.0
40418,1.0
40419,0.0
40420,0.0
40421,2.0
40422,0.0
40423,3.0
40424,3.0
40425,3.0
40426,0.0
40427,2.0
40428,2.0
40429,2.0
40430,0.0
40431,3.0
40432,0.0
40433,0.0
40434,0.0
40435,0.0
40436,3.0
40437,3.0
40438,3.0
40439,0.0
40440,2.0
40441,3.0
40442,1.0
40443,2.0
40444,2.0
40445,3.0
40446,2.0
40447,0.0
40448,1.0
40449,0.0
40450,0.0
40451,1.0
40452,1.0
40453,2.0
40454,1.0
40455,3.0
40456,2.0
40457,0.0
40458,2.0
40459,3.0
40460,1.0
40461,1.0
40462,3.0
40463,1.0
40464,0.0
40465,3.0
40466,1.0
40467,3.0
40468,0.0
40469,0.0
40470,0.0
40471,1.0
40472,0.0
40473,0.0
40474,0.0
40475,0.0
40476,1.0
40477,2.0
40478,1.0
40479,1.0
40480,3.0
40481,2.0
40482,3.0
40483,0.0
40484,1.0
40485,0.0
40486,2.0
40487,1.0
40488,2.0
40489,2.0
40490,3.0
40491,2.0
40492,0.0
40493,0.0
40494,1.0
40495,0.0
40496,1.0
40497,0.0
40498,1.0
40499,1.0
40500,0.0
40501,3.0
40502,0.0
40503,0.0
40504,3.0
40505,2.0
40506,3.0
40507,0.0
40508,1.0
40509,0.0
40510,0.0
40511,0.0
40512,0.0
40513,2.0
40514,0.0
40515,3.0
40516,0.0
40517,2.0
40518,1.0
40519,1.0
40520,3.0
40521,2.0
40522,3.0
40523,3.0
40524,2.0
40525,0.0
40526,3.0
40527,0.0
40528,3.0
40529,3.0
40530,1.0
40531,2.0
40532,1.0
40533,0.0
40534,1.0
40535,3.0
40536,2.0
40537,3.0
40538,2.0
40539,0.0
40540,1.0
40541,3.0
40542,2.0
40543,2.0
40544,0.0
40545,0.0
40546,3.0
40547,0.0
40548,0.0
40549,2.0
40550,0.0
40551,1.0
40552,1.0
40553,2.0
40554,3.0
40555,3.0
40556,3.0
40557,2.0
40558,2.0
40559,0.0
40560,1.0
40561,0.0
40562,2.0
40563,3.0
40564,1.0
40565,0.0
40566,0.0
40567,0.0
40568,3.0
40569,3.0
40570,2.0
40571,2.0
40572,1.0
40573,0.0
40574,3.0
40575,0.0
40576,1.0
40577,2.0
40578,0.0
40579,3.0
40580,3.0
40581,0.0
40582,3.0
40583,0.0
40584,0.0
40585,3.0
40586,1.0
40587,3.0
40588,1.0
40589,2.0
40590,1.0
40591,3.0
40592,0.0
40593,0.0
40594,0.0
40595,2.0
40596,0.0
40597,1.0
40598,0.0
40599,3.0
40600,3.0
40601,1.0
40602,3.0
40603,3.0
40604,3.0
40605,1.0
40606,3.0
40607,0.0
40608,3.0
40609,3.0
40610,1.0
40611,0.0
40612,3.0
40613,3.0
40614,0.0
40615,0.0
40616,3.0
40617,2.0
40618,1.0
40619,3.0
40620,0.0
40621,0.0
40622,1.0
40623,3.0
40624,2.0
40625,3.0
40626,1.0
40627,3.0
40628,0.0
40629,2.0
40630,0.0
40631,2.0
40632,1.0
40633,3.0
40634,2.0
40635,1.0
40636,2.0
40637,2.0
40638,1.0
40639,0.0
40640,3.0
40641,3.0
40642,1.0
40643,0.0
40644,1.0
40645,3.0
40646,2.0
40647,2.0
40648,2.0
40649,3.0
40650,1.0
40651,0.0
40652,0.0
40653,0.0
40654,0.0
40655,1.0
40656,0.0
40657,0.0
40658,0.0
40659,3.0
40660,0.0
40661,3.0
40662,3.0
40663,0.0
40664,1.0
40665,0.0
40666,3.0
40667,1.0
40668,2.0
40669,0.0
40670,3.0
40671,3.0
40672,1.0
40673,1.0
40674,3.0
40675,3.0
40676,2.0
40677,1.0
40678,3.0
40679,3.0
40680,3.0
40681,3.0
40682,2.0
40683,2.0
40684,3.0
40685,2.0
40686,2.0
40687,2.0
40688,2.0
40689,3.0
40690,2.0
40691,2.0
40692,0.0
40693,1.0
40694,0.0
40695,2.0
40696,2.0
40697,1.0
40698,3.0
40699,3.0
40700,0.0
40701,3.0
40702,3.0
40703,0.0
40704,2.0
40705,3.0
40706,3.0
40707,0.0
40708,0.0
40709,2.0
40710,3.0
40711,0.0
40712,2.0
40713,0.0
40714,3.0
40715,3.0
40716,3.0
40717,1.0
40718,3.0
40719,3.0
40720,3.0
40721,2.0
40722,3.0
40723,3.0
40724,3.0
40725,2.0
40726,2.0
40727,3.0
40728,1.0
40729,2.0
40730,0.0
40731,2.0
40732,3.0
40733,2.0
40734,1.0
40735,3.0
40736,0.0
40737,1.0
40738,3.0
40739,0.0
40740,3.0
40741,3.0
40742,0.0
40743,2.0
40744,1.0
40745,3.0
40746,2.0
40747,1.0
40748,0.0
40749,0.0
40750,1.0
40751,1.0
40752,3.0
40753,0.0
40754,1.0
40755,2.0
40756,2.0
40757,2.0
40758,3.0
40759,2.0
40760,0.0
40761,1.0
40762,3.0
40763,2.0
40764,0.0
40765,2.0
40766,0.0
40767,0.0
40768,3.0
40769,1.0
40770,1.0
40771,1.0
40772,0.0
40773,2.0
40774,2.0
40775,1.0
40776,2.0
40777,0.0
40778,2.0
40779,1.0
40780,0.0
40781,3.0
40782,0.0
40783,1.0
40784,3.0
40785,1.0
40786,2.0
40787,1.0
40788,3.0
40789,3.0
40790,1.0
40791,2.0
40792,1.0
40793,3.0
40794,0.0
40795,3.0
40796,0.0
40797,3.0
40798,1.0
40799,0.0
40800,3.0
40801,2.0
40802,2.0
40803,2.0
40804,1.0
40805,0.0
40806,3.0
40807,1.0
40808,1.0
40809,2.0
40810,3.0
40811,0.0
40812,0.0
40813,2.0
40814,2.0
40815,2.0
40816,3.0
40817,0.0
40818,2.0
40819,3.0
40820,0.0
40821,3.0
40822,3.0
40823,3.0
40824,3.0
40825,0.0
40826,3.0
40827,2.0
40828,1.0
40829,0.0
40830,0.0
40831,1.0
40832,2.0
40833,0.0
40834,1.0
40835,3.0
40836,2.0
40837,2.0
40838,0.0
40839,0.0
40840,2.0
40841,2.0
40842,0.0
40843,1.0
40844,2.0
40845,0.0
40846,1.0
40847,0.0
40848,1.0
40849,0.0
40850,3.0
40851,3.0
40852,1.0
40853,3.0
40854,0.0
40855,2.0
40856,2.0
40857,3.0
40858,1.0
40859,1.0
40860,2.0
40861,2.0
40862,0.0
40863,1.0
40864,0.0
40865,3.0
40866,3.0
40867,2.0
40868,3.0
40869,3.0
40870,0.0
40871,0.0
40872,0.0
40873,0.0
40874,3.0
40875,0.0
40876,0.0
40877,0.0
40878,0.0
40879,3.0
40880,1.0
40881,3.0
40882,1.0
40883,2.0
40884,3.0
40885,1.0
40886,3.0
40887,1.0
40888,1.0
40889,3.0
40890,3.0
40891,3.0
40892,0.0
40893,0.0
40894,3.0
40895,3.0
40896,0.0
40897,2.0
40898,3.0
40899,0.0
40900,1.0
40901,1.0
40902,0.0
40903,2.0
40904,0.0
40905,3.0
40906,0.0
40907,1.0
40908,3.0
40909,1.0
40910,0.0
40911,2.0
40912,3.0
40913,1.0
40914,1.0
40915,3.0
40916,1.0
40917,1.0
40918,3.0
40919,1.0
40920,0.0
40921,3.0
40922,0.0
40923,3.0
40924,0.0
40925,1.0
40926,0.0
40927,1.0
40928,1.0
40929,1.0
40930,2.0
40931,1.0
40932,3.0
40933,1.0
40934,2.0
40935,2.0
40936,1.0
40937,0.0
40938,3.0
40939,1.0
40940,3.0
40941,3.0
40942,1.0
40943,1.0
40944,3.0
40945,0.0
40946,0.0
40947,3.0
40948,2.0
40949,2.0
40950,1.0
40951,0.0
40952,3.0
40953,0.0
40954,3.0
40955,0.0
40956,3.0
40957,0.0
40958,1.0
40959,3.0
40960,3.0
40961,2.0
40962,1.0
40963,1.0
40964,2.0
40965,0.0
40966,1.0
40967,1.0
40968,0.0
40969,1.0
40970,0.0
40971,0.0
40972,3.0
40973,3.0
40974,0.0
40975,3.0
40976,3.0
40977,2.0
40978,0.0
40979,2.0
40980,2.0
40981,1.0
40982,0.0
40983,2.0
40984,0.0
40985,0.0
40986,3.0
40987,2.0
40988,3.0
40989,0.0
40990,3.0
40991,1.0
40992,3.0
40993,1.0
40994,0.0
40995,2.0
40996,0.0
40997,0.0
40998,2.0
40999,1.0
41000,2.0
41001,0.0
41002,3.0
41003,1.0
41004,0.0
41005,0.0
41006,1.0
41007,0.0
41008,0.0
41009,1.0
41010,3.0
41011,3.0
41012,2.0
41013,3.0
41014,2.0
41015,1.0
41016,3.0
41017,0.0
41018,2.0
41019,3.0
41020,1.0
41021,0.0
41022,3.0
41023,3.0
41024,2.0
41025,2.0
41026,0.0
41027,1.0
41028,3.0
41029,2.0
41030,2.0
41031,2.0
41032,2.0
41033,3.0
41034,3.0
41035,0.0
41036,0.0
41037,0.0
41038,1.0
41039,1.0
41040,0.0
41041,3.0
41042,1.0
41043,2.0
41044,1.0
41045,3.0
41046,2.0
41047,0.0
41048,0.0
41049,0.0
41050,0.0
41051,0.0
41052,0.0
41053,2.0
41054,2.0
41055,2.0
41056,3.0
41057,0.0
41058,1.0
41059,3.0
41060,2.0
41061,3.0
41062,3.0
41063,3.0
41064,0.0
41065,0.0
41066,2.0
41067,0.0
41068,2.0
41069,0.0
41070,3.0
41071,3.0
41072,2.0
41073,0.0
41074,2.0
41075,0.0
41076,1.0
41077,1.0
41078,3.0
41079,1.0
41080,0.0
41081,0.0
41082,0.0
41083,2.0
41084,2.0
41085,0.0
41086,3.0
41087,0.0
41088,2.0
41089,3.0
41090,0.0
41091,3.0
41092,0.0
41093,2.0
41094,0.0
41095,2.0
41096,2.0
41097,1.0
41098,3.0
41099,1.0
41100,0.0
41101,2.0
41102,0.0
41103,2.0
41104,2.0
41105,2.0
41106,3.0
41107,2.0
41108,3.0
41109,2.0
41110,0.0
41111,2.0
41112,1.0
41113,1.0
41114,0.0
41115,1.0
41116,0.0
41117,2.0
41118,1.0
41119,0.0
41120,0.0
41121,1.0
41122,0.0
41123,3.0
41124,3.0
41125,0.0
41126,0.0
41127,0.0
41128,0.0
41129,0.0
41130,2.0
41131,1.0
41132,1.0
41133,3.0
41134,1.0
41135,0.0
41136,3.0
41137,2.0
